,BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwner,CommuteDistance,NumberOfPurchases,ProfitGenerated,Assignments
8165,1955,False,3,0,2,0,0,1,True,3,2,13241.8358,1
8166,1963,True,3,1,4,3,2,2,True,2,2,10966.5806,2
8167,1962,True,3,0,5,4,2,2,True,3,2,10822.2899,2
8168,1962,True,3,1,5,4,2,2,True,3,3,14112.7752,2
8169,1962,True,3,1,5,4,2,2,True,3,4,14161.8566,2
8170,1962,True,3,0,1,2,2,2,True,3,3,14635.9635,2
8171,1962,False,3,1,1,1,2,2,False,1,3,12131.2744,2
8172,1962,False,4,1,1,1,3,3,False,2,4,29927.6559,0
8173,1962,False,4,0,1,1,2,2,False,2,4,15338.6957,2
8174,1962,True,4,1,1,3,3,3,False,2,3,23992.3675,0
8175,1961,True,2,1,5,4,2,2,True,3,3,11437.1556,3
8176,1961,True,3,1,5,4,2,2,True,3,3,14099.571,2
8177,1961,True,3,1,4,3,1,2,True,3,3,13361.8413,2
8178,1961,False,4,1,1,2,3,3,False,2,3,30018.2029,0
8179,1961,False,4,1,1,3,3,3,True,3,3,49702.4244,0
8180,1961,True,4,0,1,1,3,3,False,2,4,18377.3712,0
8181,1955,False,3,1,2,0,0,1,True,3,2,17188.17,1
8182,1955,True,2,0,2,0,1,2,False,1,3,5383.3056,3
8183,1935,False,4,1,2,4,4,3,False,2,3,23782.6243,0
8184,1935,False,4,1,2,2,4,3,False,2,3,23683.8359,0
8185,1936,True,1,0,3,0,2,2,False,1,2,4135.8015,2
8186,1936,False,1,0,3,0,2,2,True,3,2,9976.4146,2
8187,1936,True,1,1,2,0,4,3,True,3,2,14527.9327,0
8188,1960,False,3,0,4,3,1,2,False,1,2,6597.9273,2
8189,1960,True,3,1,4,3,1,2,True,3,3,13364.814,2
8190,1960,True,4,0,3,3,2,2,False,2,4,10517.4085,2
8191,1960,False,4,1,5,4,1,2,True,3,3,21633.4053,2
8192,1960,True,4,0,4,3,3,3,True,0,3,13615.9052,0
8193,1954,True,2,1,3,0,0,1,True,3,2,10506.8107,3
8194,1953,True,2,1,3,0,4,3,True,3,2,18951.0189,0
8195,1953,False,2,0,3,0,4,3,False,1,2,9311.145,0
8196,1953,False,2,0,3,0,4,3,False,1,2,9300.4075,0
8197,1952,True,1,0,3,0,2,2,True,3,2,8020.6428,2
8198,1951,True,1,0,3,0,2,2,True,3,2,8006.629,2
8199,1951,False,1,1,3,0,2,2,False,1,3,6615.172,1
8200,1951,True,1,0,3,0,2,2,False,1,2,4006.7441,2
8201,1951,False,1,0,4,0,2,2,True,3,2,9384.4508,2
8202,1950,True,1,0,4,0,2,2,True,3,2,7523.9507,2
8203,1950,False,1,0,4,0,2,2,True,3,2,9412.6406,2
8204,1949,True,1,0,4,0,1,2,True,3,2,6550.4997,2
8205,1949,True,1,1,4,0,1,2,True,3,2,8538.8729,2
8206,1949,False,1,1,4,0,1,2,True,3,2,10688.2267,2
8207,1964,True,2,0,4,4,3,2,True,0,2,6603.1463,3
8208,1964,True,2,1,4,4,3,2,True,4,3,17182.1481,3
8209,1963,True,2,1,3,2,3,2,True,3,2,16619.5303,3
8210,1963,False,2,0,0,0,3,2,False,3,1,21431.8838,3
8211,1962,True,2,0,1,0,2,1,True,3,1,11347.8645,3
8212,1966,False,4,1,0,0,4,3,True,1,7,36498.5217,0
8213,1960,True,2,1,1,0,2,1,True,3,1,14760.8033,3
8214,1959,True,3,0,1,0,3,2,True,3,1,20124.4823,2
8215,1965,True,3,0,5,5,3,2,True,1,4,8272.0313,2
8216,1965,True,3,1,5,5,3,2,True,1,4,10705.6542,2
8217,1965,True,3,1,5,5,3,2,True,1,4,10839.0272,2
8218,1959,True,3,1,1,0,3,2,True,3,6,26067.8353,2
8219,1963,False,2,0,0,0,3,2,False,3,2,21453.9791,3
8220,1962,True,2,1,5,4,3,2,True,3,2,14354.4205,3
8221,1962,True,2,0,5,4,2,1,True,3,3,7642.3163,3
8222,1961,True,2,1,5,4,2,1,True,4,3,11102.0293,3
8223,1957,False,2,0,1,0,2,1,True,3,1,14191.7752,3
8224,1957,True,2,1,1,0,2,1,True,3,1,14737.8646,3
8225,1960,True,2,0,3,2,2,1,True,0,3,4949.4814,3
8226,1960,True,2,0,5,4,2,1,False,3,3,6317.5869,3
8227,1956,True,3,1,1,0,2,1,False,0,1,8360.8903,1
8228,1976,True,1,0,0,0,1,1,True,3,2,8962.3709,1
8229,1976,False,1,1,0,0,1,1,False,0,2,6654.9677,1
8230,1975,False,1,0,0,0,1,1,False,0,2,5198.957,1
8231,1976,True,1,0,0,0,1,1,True,3,2,8978.5684,1
8232,1980,False,1,1,0,0,1,1,False,0,2,6772.6139,1
8233,1980,True,1,1,0,0,1,1,True,3,2,11589.6784,1
8234,1980,False,1,1,0,0,1,1,True,3,2,14530.3544,1
8235,1980,True,1,0,0,0,1,1,False,0,2,4053.6298,1
8236,1980,True,1,0,0,0,1,1,True,3,2,8938.8046,1
8237,1946,False,0,0,5,0,1,1,False,0,2,1156.5614,1
8238,1978,False,1,1,0,0,0,0,False,3,2,8829.0001,1
8239,1978,True,1,1,0,0,1,1,True,3,2,11679.9628,1
8240,1938,False,1,0,2,0,2,0,False,0,3,3243.5947,1
8241,1977,False,1,1,0,0,0,0,False,3,2,8849.443,1
8242,1977,False,1,1,0,0,0,0,False,3,2,8903.5687,1
8243,1939,False,1,0,2,0,2,0,False,3,2,5990.8472,1
8244,1940,False,1,1,2,0,3,3,True,3,2,20832.4923,0
8245,1940,True,1,1,2,0,3,3,True,3,2,16719.5575,0
8246,1941,False,1,1,2,0,3,3,False,0,3,9593.7446,0
8247,1943,True,1,1,2,0,3,3,False,0,2,7746.388,0
8248,1976,False,1,1,0,0,2,1,False,1,1,8424.3604,1
8249,1976,False,1,0,0,0,2,1,True,3,1,12747.3417,1
8250,1975,False,1,1,0,0,1,1,True,3,2,14450.7732,1
8251,1975,False,1,1,0,0,2,1,False,1,1,8375.2031,1
8252,1974,False,1,0,0,0,2,1,False,1,1,6461.8443,1
8253,1972,False,2,1,0,0,2,1,True,3,2,23150.1551,3
8254,1968,False,3,1,0,0,3,3,True,1,1,30087.5217,0
8255,1967,False,4,0,0,0,3,3,True,1,3,32327.8543,0
8256,1971,True,4,0,5,5,0,3,True,0,4,8435.4744,0
8257,1958,True,4,1,2,2,2,2,True,0,2,13494.0736,2
8258,1958,False,4,1,1,1,2,2,False,0,3,15410.8452,2
8259,1958,False,4,0,2,2,2,2,False,0,4,10748.2405,2
8260,1980,False,0,0,0,0,0,Manual,False,0,2,1817.802,1
8261,1980,False,0,1,0,0,0,Manual,False,0,2,2372.284,1
8262,1980,False,0,0,0,0,0,Manual,True,1,2,2417.1546,1
8263,1979,False,1,0,0,0,2,0,False,2,1,5898.0161,1
8264,1972,True,0,0,0,0,0,Manual,True,1,2,1919.5546,1
8265,1972,False,0,1,0,0,0,Manual,False,0,2,2357.8318,1
8266,1973,True,1,0,1,1,3,1,True,1,1,5643.6557,1
8267,1973,True,1,1,1,1,3,1,True,1,1,7279.0822,1
8268,1972,False,1,1,0,0,1,Manual,False,1,1,6776.15,1
8269,1972,False,1,1,0,0,1,Manual,False,2,1,8133.5311,1
8270,1975,True,1,0,3,3,2,0,True,0,1,2727.771,1
8271,1974,False,1,0,3,3,2,0,True,1,1,3737.6323,1
8272,1954,True,0,1,3,0,0,0,False,0,2,1073.6731,1
8273,1954,True,1,1,1,0,1,0,True,2,1,5153.8985,1
8274,1954,False,1,1,1,0,1,0,False,3,1,7382.7399,1
8275,1954,True,1,0,1,0,2,0,True,1,1,3849.8686,1
8276,1955,False,0,1,3,0,0,0,False,1,2,1452.7001,1
8277,1955,False,0,1,3,0,0,0,False,0,2,1303.6105,1
8278,1955,False,0,1,3,0,0,0,False,1,2,1496.3585,1
8279,1955,False,0,0,3,0,0,0,True,1,2,1393.5115,1
8280,1956,False,0,0,3,0,0,0,True,1,3,1306.1641,1
8281,1956,False,0,0,3,0,0,0,False,0,2,1038.9624,1
8282,1956,False,0,1,3,0,0,0,True,1,2,1708.4649,1
8283,1956,False,0,0,3,0,0,0,False,1,2,1126.4278,1
8284,1956,True,1,1,2,0,1,1,False,0,3,3913.1264,1
8285,1957,True,0,1,2,1,0,0,True,0,2,1191.2733,1
8286,1957,False,0,0,2,1,0,0,True,1,3,1369.9099,1
8287,1957,True,0,0,2,1,0,0,True,0,2,976.847,1
8288,1957,True,0,0,2,1,0,0,True,1,2,1049.6498,1
8289,1957,True,1,0,2,0,1,1,False,0,3,3010.8576,1
8290,1958,True,1,1,1,0,2,0,False,0,1,3762.3862,1
8291,1958,False,1,1,2,0,2,0,False,0,1,4308.4642,1
8292,1959,False,1,0,2,0,2,0,True,1,1,4320.1735,1
8293,1959,False,1,1,2,0,2,0,True,1,1,5617.4021,1
8294,1970,True,1,1,1,1,3,1,True,0,1,6577.6188,1
8295,1918,False,1,1,2,0,1,1,True,2,2,7592.704,1
8296,1968,True,1,1,4,4,1,1,True,4,3,7495.7365,1
8297,1968,True,2,1,2,2,3,1,True,2,1,11088.6213,3
8298,1967,False,1,1,2,2,3,1,False,0,1,6323.6383,1
8299,1967,True,1,0,2,2,3,1,True,2,1,6074.1553,1
8300,1969,True,2,0,5,5,4,2,True,0,2,5287.0635,3
8301,1969,True,2,0,5,5,4,2,True,0,2,5320.9891,3
8302,1965,False,1,0,0,0,3,2,False,0,1,8566.1336,1
8303,1965,False,1,0,3,3,3,1,True,2,2,7081.3766,1
8304,1965,True,1,1,3,3,3,1,False,0,2,4762.4876,1
8305,1965,True,1,1,3,3,3,1,True,4,3,11410.2096,1
8306,1965,True,1,1,3,3,3,1,True,4,3,11448.7807,1
8307,1965,True,1,1,4,4,3,1,True,2,1,6890.007,1
8308,1965,True,2,0,0,0,4,2,True,2,1,12895.4072,3
8309,1965,False,2,0,0,0,4,2,False,0,1,10324.3893,3
8310,1967,False,0,1,3,3,0,Manual,True,0,1,1709.2034,1
8311,1926,False,0,1,2,0,1,Manual,False,2,1,2385.217,1
8312,1966,True,0,0,4,4,0,Manual,True,0,2,1095.0792,1
8313,1966,True,0,0,1,1,1,Manual,True,2,1,1650.6877,1
8314,1966,True,1,1,1,1,3,1,True,0,2,6588.54,1
8315,1966,True,1,1,1,1,3,1,True,0,2,6620.7232,1
8316,1966,True,1,1,1,1,3,1,True,0,2,6668.8812,1
8317,1965,False,0,1,4,3,0,Manual,True,0,2,1694.7104,1
8318,1965,True,1,0,1,1,3,1,True,0,2,5128.6998,1
8319,1972,True,2,0,0,0,2,1,True,3,2,14273.4889,3
8320,1971,False,4,1,0,0,0,3,False,4,4,42392.8801,0
8321,1971,False,4,1,0,0,0,3,True,0,4,25496.8125,0
8322,1953,True,2,1,4,3,2,2,True,4,1,13736.5568,3
8323,1953,False,2,0,4,3,2,2,True,4,1,13208.8686,3
8324,1958,True,4,1,2,2,3,3,True,0,5,20174.2416,0
8325,1957,True,3,1,2,4,2,2,True,3,3,17389.353,2
8326,1957,False,4,1,2,2,2,2,False,0,2,13996.3708,2
8327,1956,False,4,1,2,2,2,2,True,3,4,30361.9891,2
8328,1956,True,4,1,2,2,2,2,True,3,4,24318.2728,2
8329,1956,False,4,1,3,3,1,2,False,3,4,20690.7233,2
8330,1956,False,4,0,2,2,1,2,False,0,3,9437.3382,2
8331,1956,False,4,1,3,3,2,2,False,0,5,13126.5014,2
8332,1955,True,3,1,2,1,1,2,True,4,2,16911.8438,2
8333,1955,True,3,0,2,2,1,2,False,2,4,7050.7152,2
8334,1955,True,4,1,3,3,1,2,True,0,3,10961.4518,2
8335,1944,False,2,0,5,1,1,2,True,4,2,10765.7511,3
8336,1944,False,3,0,2,4,4,3,False,2,4,13059.7908,0
8337,1944,False,4,1,3,4,3,3,False,3,4,35471.8619,0
8338,1945,True,2,0,5,1,1,2,True,4,2,8609.6972,3
8339,1945,False,3,0,5,0,2,2,True,4,2,16593.1,2
8340,1945,True,3,1,2,2,3,3,False,2,4,15733.3905,0
8341,1945,False,4,1,4,4,2,2,False,3,4,22105.1133,2
8342,1945,True,4,1,4,4,3,3,True,0,3,17678.7037,0
8343,1946,True,4,1,4,4,3,3,True,4,4,35461.5475,0
8344,1954,True,4,0,3,3,1,2,True,0,4,8490.2605,2
8345,1953,False,3,0,3,3,3,3,False,2,3,14179.0182,0
8346,1953,True,4,1,2,4,2,2,False,4,2,22389.5514,2
8347,1953,True,4,0,0,0,3,3,True,0,3,23549.0109,0
8348,1952,True,3,0,4,1,2,2,True,4,2,13091.058,2
8349,1952,True,3,0,4,1,2,2,True,2,2,8422.8375,2
8350,1952,False,4,0,4,4,2,2,True,4,3,22664.5721,2
8351,1951,False,4,0,4,4,1,2,False,4,3,16491.2071,2
8352,1951,False,4,0,4,4,1,2,False,4,3,16560.9029,2
8353,1950,False,3,1,4,1,1,3,True,4,3,22223.4438,0
8354,1950,False,4,1,4,4,1,3,True,4,2,30934.281,0
8355,1949,True,3,0,5,1,1,3,False,3,3,9552.7147,0
8356,1949,True,3,0,5,1,1,3,True,4,3,12705.635,0
8357,1949,True,4,1,4,5,1,3,True,4,3,24829.1362,0
8358,1948,True,3,0,4,1,0,1,True,4,4,9418.545,2
8359,1948,True,4,0,4,5,1,3,True,0,4,9434.632,0
8360,1948,False,4,1,5,5,1,3,False,4,4,23983.0318,0
8361,1947,False,3,1,5,0,0,1,False,3,2,11694.8371,1
8362,1947,True,3,1,3,3,1,3,False,3,4,14240.7285,0
8363,1947,False,4,1,4,4,0,2,False,4,3,20454.18,2
8364,1975,False,2,0,0,0,3,2,False,2,3,15574.8849,3
8365,1975,False,2,1,0,0,3,2,True,4,2,37091.3783,3
8366,1976,False,2,0,0,0,3,2,False,2,4,15556.4523,3
8367,1976,False,2,0,0,0,3,2,False,4,3,23758.9405,3
8368,1976,True,2,1,0,0,3,2,True,4,3,29769.5971,3
8369,1976,False,3,1,0,0,3,2,False,4,2,37966.9272,2
8370,1975,False,2,0,0,0,3,2,False,4,3,23850.899,3
8371,1974,False,2,1,0,0,3,2,True,4,4,37155.3677,3
8372,1975,True,3,0,0,0,3,2,True,4,3,28087.0605,2
8373,1975,True,3,1,0,0,3,2,True,4,2,36445.9912,2
8374,1974,False,3,0,0,0,3,2,True,4,3,35058.1586,2
8375,1973,True,3,0,0,0,3,2,False,4,3,23342.4578,2
8376,1973,False,4,0,0,0,2,3,True,4,3,47027.4248,0
8377,1973,False,4,0,0,0,2,3,True,4,3,47089.8122,0
8378,1973,True,4,0,4,5,1,3,True,0,4,9580.9209,0
8379,1972,False,3,1,0,0,1,3,True,4,3,38366.1084,0
8380,1972,False,3,1,0,1,1,3,False,4,3,29095.8001,0
8381,1971,True,3,1,0,0,3,2,True,4,4,36599.3025,2
8382,1972,False,4,0,0,0,0,2,False,4,4,27217.3501,2
8383,1970,False,3,0,0,0,0,2,True,4,5,23363.1844,2
8384,1970,False,4,1,0,0,1,3,False,4,4,44578.6114,0
8385,1970,False,4,1,5,5,1,3,True,0,4,14361.368,0
8386,1971,False,4,1,0,1,1,3,False,4,4,40579.4705,0
8387,1948,True,1,0,4,0,1,2,True,3,2,6504.2324,2
8388,1948,True,1,1,4,0,1,2,True,3,2,8563.0254,2
8389,1947,False,1,0,4,0,1,2,True,3,2,8157.0131,2
8390,1937,True,1,0,4,0,1,2,True,3,2,6549.7359,2
8391,1937,False,1,1,3,0,4,3,True,4,2,18792.5096,0
8392,1937,False,1,1,3,0,4,3,True,4,2,18818.7298,0
8393,1939,True,2,1,3,0,4,3,True,4,2,21078.5133,0
8394,1939,False,2,1,3,0,4,3,True,4,2,26384.3887,0
8395,1939,True,2,1,3,0,4,3,True,4,2,21140.2374,0
8396,1939,False,2,0,3,0,4,3,True,4,3,20238.6057,0
8397,1940,True,2,0,3,0,3,3,True,4,2,18747.5682,0
8398,1940,False,2,0,3,0,3,3,False,1,2,10751.0566,0
8399,1940,False,2,0,3,0,3,3,False,1,2,10678.5864,0
8400,1940,False,2,0,3,0,3,3,False,1,2,10783.3347,0
8401,1941,False,1,0,4,0,1,2,False,1,2,4204.0392,1
8402,1941,False,1,0,3,0,3,3,True,4,2,16652.3674,0
8403,1941,False,1,1,3,0,3,3,False,1,2,9886.2704,0
8404,1941,False,1,0,3,0,3,3,False,1,2,7639.5201,0
8405,1941,True,1,0,3,0,3,3,True,4,2,13362.1415,0
8406,1941,False,1,0,3,0,3,3,False,1,2,7659.5323,0
8407,1941,True,1,1,4,0,3,3,True,4,2,16207.8407,0
8408,1942,True,1,1,4,0,3,3,True,4,2,16274.3312,0
8409,1942,False,1,1,4,0,3,3,True,4,2,20294.7463,0
8410,1942,False,1,0,4,0,3,3,False,1,2,7063.3683,0
8411,1943,False,2,0,4,0,3,3,False,1,2,10004.1844,0
8412,1944,False,1,0,4,0,1,2,False,1,2,4121.2677,1
8413,1944,True,1,1,5,0,0,0,False,1,2,2553.4496,1
8414,1947,False,1,1,4,0,1,2,True,4,2,11806.9793,2
8415,1947,False,1,0,4,0,1,2,True,4,2,9124.8252,2
8416,1947,False,1,0,4,0,1,2,False,1,2,4217.7154,1
8417,1945,False,0,0,5,0,0,0,False,1,3,1003.3619,1
8418,1945,True,1,1,5,0,0,1,True,4,3,7289.8105,1
8419,1945,True,1,0,5,0,0,1,True,4,3,5614.8921,1
8420,1945,False,1,0,5,0,0,1,False,1,3,3208.773,1
8421,1946,True,1,1,5,0,1,2,True,4,4,8805.2875,2
8422,1946,True,1,0,5,0,1,2,False,2,4,3700.964,2
8423,1946,False,2,1,5,0,3,3,True,4,3,26330.1264,0
8424,1947,True,1,0,2,1,1,2,True,4,2,7511.5599,2
8425,1947,False,2,1,2,1,3,3,True,4,1,29512.3058,0
8426,1947,False,2,0,2,1,3,3,False,2,1,12257.1509,0
8427,1947,True,2,1,2,1,3,3,True,4,1,23518.7664,0
8428,1948,True,1,0,2,1,1,2,True,2,2,4959.7251,2
8429,1948,True,2,0,2,1,2,2,True,4,2,12038.1937,3
8430,1948,False,2,0,2,1,2,2,True,4,2,15116.6123,3
8431,1949,True,1,1,2,1,0,1,True,2,3,5293.0597,1
8432,1949,True,1,0,2,1,0,1,True,2,2,4071.7685,1
8433,1949,True,1,0,2,1,0,1,True,4,3,6278.1701,1
8434,1949,True,2,0,2,1,2,2,True,4,2,12129.7767,3
8435,1949,True,2,1,2,1,2,2,True,4,2,15770.1269,3
8436,1949,True,2,1,5,1,2,2,True,4,2,12807.5712,3
8437,1950,True,2,0,4,2,2,2,True,4,1,10558.3763,3
8438,1950,True,2,0,4,2,2,2,True,4,1,10530.5763,3
8439,1950,False,2,1,4,2,2,2,True,4,1,17179.281,3
8440,1951,False,2,0,2,1,1,2,False,2,2,7197.9511,3
8441,1951,True,2,1,2,1,2,2,True,4,1,15721.1036,3
8442,1951,False,2,0,2,1,2,2,True,4,2,15104.4896,3
8443,1951,True,2,1,2,1,2,2,True,4,2,15743.9968,3
8444,1952,False,2,1,2,1,1,2,True,4,2,17229.8069,3
8445,1953,False,2,1,3,1,1,2,True,4,3,16120.1355,3
8446,1969,True,2,1,5,5,4,2,True,2,2,9033.8067,3
8447,1968,True,3,1,0,0,3,3,False,0,1,18271.1744,0
8448,1967,False,3,0,0,0,3,3,True,1,2,23161.0501,0
8449,1968,True,4,1,2,1,4,3,True,1,3,19291.7388,0
8450,1968,False,4,0,1,0,4,3,False,0,2,16866.2946,0
8451,1968,False,4,0,1,0,4,3,False,0,1,16869.8474,0
8452,1979,True,1,0,0,0,2,1,True,3,1,10122.9447,1
8453,1978,True,1,1,0,0,3,2,False,1,2,9725.868,2
8454,1978,True,1,0,0,0,2,1,True,3,1,10192.7453,1
8455,1978,True,2,0,0,0,2,1,False,1,2,7272.15,3
8456,1978,True,2,1,0,0,2,1,True,3,2,18518.8756,3
8457,1946,False,1,0,2,0,2,0,False,3,2,6006.1144,1
8458,1947,False,0,1,4,0,1,1,False,1,2,1885.4359,1
8459,1948,False,0,1,2,1,0,0,True,3,2,2806.5949,1
8460,1977,False,1,1,0,0,3,2,False,3,3,19954.9253,1
8461,1977,True,1,0,0,0,2,1,True,3,1,10258.7148,1
8462,1977,False,1,0,0,0,2,1,True,3,2,12794.8869,1
8463,1977,False,2,1,0,0,2,1,False,1,2,11813.0128,3
8464,1976,True,2,1,0,0,2,1,False,1,2,9453.498,3
8465,1949,True,0,0,2,1,0,0,False,1,2,864.5819,1
8466,1949,False,0,1,2,1,0,0,True,3,2,2833.824,1
8467,1951,True,0,0,2,1,0,0,True,3,3,1724.212,1
8468,1953,True,1,1,2,0,2,1,True,3,2,9675.3708,1
8469,1954,False,1,1,3,0,0,0,False,1,2,3757.2123,1
8470,1954,False,1,0,3,0,0,0,False,3,2,4635.5868,1
8471,1955,False,3,0,2,0,2,1,False,1,2,8082.6354,1
8472,1955,False,3,0,2,0,2,1,True,3,2,15991.4121,1
8473,1955,True,3,0,2,0,2,1,True,3,2,12842.3736,2
8474,1955,True,3,1,2,0,2,1,True,3,2,16619.0125,2
8475,1955,False,3,0,2,0,2,1,False,1,2,8082.5,1
8476,1975,True,1,0,0,0,1,1,True,3,2,8955.4198,1
8477,1975,True,1,1,0,0,1,1,True,3,2,11671.7093,1
8478,1975,False,1,0,0,0,1,1,False,1,2,5625.1716,1
8479,1975,True,2,0,0,0,2,1,True,3,2,14316.1067,3
8480,1975,False,2,1,0,0,2,1,True,3,2,23220.0673,3
8481,1974,False,1,1,0,0,1,1,False,1,3,7378.3325,1
8482,1974,True,1,0,0,0,1,1,True,3,2,8968.3,1
8483,1973,True,2,0,0,0,2,1,True,3,2,14245.8687,3
8484,1976,False,2,1,0,0,2,2,False,1,3,13677.5743,3
8485,1976,True,2,1,0,0,2,2,False,1,2,10896.7637,3
8486,1956,False,3,1,2,0,1,1,True,3,3,18126.1549,1
8487,1976,True,2,0,0,0,2,2,True,3,2,16463.6519,3
8488,1957,True,2,1,2,0,1,1,True,3,2,11814.8251,3
8489,1958,False,3,0,1,1,3,3,True,2,2,19829.7397,0
8490,1959,False,3,0,1,1,3,3,True,2,3,19858.9659,0
8491,1966,False,4,1,0,0,4,3,False,1,3,30429.9071,0
8492,1957,True,2,0,2,0,0,1,True,3,2,8630.3003,3
8493,1964,True,2,1,4,4,3,1,True,2,2,9705.2408,3
8494,1964,False,2,0,4,4,3,1,False,0,2,5978.0514,3
8495,1964,False,2,1,4,4,3,1,True,2,2,12112.5652,3
8496,1964,True,2,0,4,4,3,1,True,2,2,7467.1227,3
8497,1964,False,2,0,4,2,3,1,False,0,2,6044.6788,3
8498,1964,False,2,1,4,2,3,1,True,2,2,12090.602,3
8499,1963,False,2,1,4,2,3,2,True,2,2,13919.3159,3
8500,1963,False,2,0,4,2,3,2,False,0,2,6920.9726,3
8501,1962,True,2,0,1,0,2,1,True,0,1,6277.6522,3
8502,1961,True,1,0,4,3,1,1,True,4,3,5665.6389,1
8503,1961,True,1,0,4,3,1,1,True,3,3,5156.913,1
8504,1961,False,1,1,4,2,1,1,True,2,2,6051.633,1
8505,1961,True,2,1,1,0,2,1,True,2,1,10607.4224,3
8506,1960,True,1,1,0,0,3,2,False,0,1,8844.0991,1
8507,1960,True,2,1,1,0,2,1,True,0,1,8174.5383,3
8508,1967,False,1,0,0,0,2,1,False,0,1,5863.6367,1
8509,1967,False,1,0,0,0,2,1,False,0,1,5883.9734,1
8510,1967,False,2,1,0,0,4,2,False,0,1,13369.4419,3
8511,1967,True,2,1,0,0,4,2,False,0,1,10774.5951,3
8512,1927,False,1,1,2,0,1,1,False,0,1,4863.0135,1
8513,1960,True,2,0,1,0,2,1,True,2,1,8223.3938,3
8514,1960,True,2,1,1,0,2,1,True,2,1,10651.0112,3
8515,1960,True,2,0,1,0,2,1,True,2,1,8125.7356,3
8516,1960,True,2,1,1,0,2,1,False,0,1,6826.9751,3
8517,1959,True,2,0,1,0,2,1,True,2,1,8191.5254,3
8518,1959,False,2,0,1,0,4,2,False,0,1,8169.5342,3
8519,1959,True,2,0,5,5,4,2,True,4,3,10616.7711,3
8520,1959,False,2,1,5,5,4,2,True,4,3,17273.1932,3
8521,1958,False,2,0,1,0,3,2,False,0,1,9462.2462,3
8522,1958,False,2,0,5,4,4,2,True,2,1,8712.9751,3
8523,1967,False,2,0,2,2,3,2,False,0,1,7854.8149,3
8524,1967,True,2,0,5,5,3,2,True,4,3,12208.3956,3
8525,1967,False,2,1,5,5,3,2,True,4,3,19949.4832,3
8526,1969,False,4,0,1,0,4,3,False,2,1,21961.3778,0
8527,1967,True,2,0,5,5,3,2,True,4,5,12262.9971,3
8528,1967,True,2,1,5,5,3,2,True,4,4,15996.7701,3
8529,1967,True,2,1,5,5,3,2,True,4,4,15940.8439,3
8530,1967,True,3,1,5,5,4,3,True,0,2,10193.043,0
8531,1966,True,3,0,5,5,3,2,True,1,4,8300.5269,2
8532,1953,True,2,0,3,1,0,1,True,4,3,8226.7307,3
8533,1957,True,2,0,2,0,1,2,True,3,3,10505.2664,3
8534,1957,True,2,0,2,0,1,2,True,3,2,10446.3952,3
8535,1956,True,3,1,2,0,0,1,True,3,2,13766.2288,2
8536,1956,False,3,0,2,0,0,1,True,3,3,13325.8603,1
8537,1956,True,3,1,2,0,0,1,True,3,2,13773.7478,2
8538,1956,False,3,0,2,0,0,1,False,1,2,6788.7976,1
8539,1965,False,3,0,4,4,2,2,True,2,5,10622.1499,2
8540,1965,True,4,1,2,2,3,3,True,2,3,26253.3869,0
8541,1965,False,4,1,1,1,4,3,False,1,5,21971.1395,0
8542,1964,True,3,1,4,3,2,2,True,2,3,11004.6854,2
8543,1964,True,3,0,4,3,2,2,True,0,2,6557.2674,2
8544,1964,False,4,1,3,2,3,3,False,1,4,21693.5056,0
8545,1964,True,4,0,3,2,3,3,True,2,4,18937.3306,0
8546,1964,False,4,0,4,2,3,3,False,1,4,15621.1817,0
8547,1956,True,2,1,3,2,2,2,True,3,1,13279.7551,3
8548,1956,True,3,0,3,0,2,2,True,2,2,9942.2366,2
8549,1955,False,3,0,2,0,0,1,True,3,2,13214.9862,1
8550,1963,True,3,1,0,0,2,2,True,3,2,26309.6073,2
8551,1963,True,4,0,4,3,2,2,True,3,3,16327.5724,2
8552,1962,False,3,0,5,4,2,2,True,3,2,13589.7407,2
8553,1962,False,3,0,5,4,2,2,True,3,2,13520.2182,2
8554,1962,True,3,0,5,4,2,2,True,3,3,10788.4798,2
8555,1962,True,3,0,5,4,2,2,True,1,4,6650.8111,2
8556,1962,True,3,1,1,1,2,2,True,3,3,19015.351,2
8557,1962,False,4,1,1,1,3,3,False,1,2,25309.6161,0
8558,1962,False,4,1,1,1,2,2,False,2,4,19875.5916,2
8559,1961,True,2,0,5,4,2,2,False,2,3,5323.9596,3
8560,1961,True,4,0,1,1,3,3,False,2,3,18419.1995,0
8561,1961,False,4,0,1,1,2,2,False,2,4,15308.1676,2
8562,1955,True,2,0,2,0,1,2,True,3,2,10478.437,3
8563,1955,False,2,0,2,0,1,2,False,1,2,6664.8605,3
8564,1954,False,2,0,2,0,0,1,False,1,2,5416.2637,1
8565,1954,True,2,0,2,0,0,1,True,3,2,8676.5244,3
8566,1935,True,1,1,3,0,2,2,True,3,2,10443.0809,2
8567,1936,True,3,1,2,2,4,3,True,3,4,22603.9045,0
8568,1960,False,3,0,5,4,2,2,False,1,4,6979.5501,2
8569,1960,False,3,0,0,0,2,2,False,1,3,12844.8256,2
8570,1960,True,4,0,4,3,2,2,True,2,4,11862.5671,2
8571,1960,False,4,1,1,1,3,3,False,0,2,23088.8911,0
8572,1954,True,2,0,2,0,0,1,True,3,2,8599.1101,3
8573,1953,False,2,1,3,0,4,3,False,1,2,12004.9186,0
