BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwner,CommuteDistance,NumberOfPurchases,ProfitGenerated,Assignments
1950,True,1,0,2,1,0,2,True,4,2,6204.8408,1
1950,True,2,0,2,1,2,3,True,2,2,7864.3056,3
1950,True,2,1,2,1,2,3,True,2,2,10160.389,3
1950,True,2,0,2,1,2,3,True,2,2,7868.2995,3
1950,True,2,1,2,1,2,3,False,2,1,8497.5207,3
1950,False,3,1,3,1,3,4,False,1,1,15567.6608,0
1951,True,2,0,2,1,1,3,True,2,3,6963.4767,3
1951,True,2,1,2,1,2,3,True,4,2,15809.3417,3
1952,True,1,1,2,1,0,2,False,2,4,4381.9215,1
1952,True,2,0,2,1,1,3,True,4,3,10606.1258,3
1952,True,2,0,2,1,1,3,True,2,2,6895.3446,3
1952,True,2,0,2,1,1,3,True,4,2,10549.2338,3
1952,True,2,1,2,1,0,2,True,4,2,11328.0315,3
1952,True,2,1,2,1,0,2,True,2,2,7436.7933,3
1953,False,2,1,3,1,1,3,True,4,3,16085.4147,3
1953,True,2,1,3,1,0,2,False,2,3,5750.0241,3
1944,False,0,0,5,0,1,2,False,1,2,1391.1668,1
1944,True,0,0,2,1,1,2,True,1,2,1452.0398,1
1979,True,2,0,0,0,2,2,False,1,1,7260.2062,3
1978,True,1,1,0,0,2,2,True,3,1,13294.7189,1
1978,False,1,0,0,0,2,2,False,1,1,6492.9601,1
1978,True,2,0,0,0,2,2,True,3,2,14276.8356,3
1946,False,1,0,2,0,2,1,False,3,2,5895.6075,1
1946,True,1,0,2,0,2,1,False,1,2,2935.6953,1
1946,True,1,1,2,0,3,4,False,1,2,8414.6145,0
1948,False,0,1,2,1,0,1,True,3,2,2756.443,1
1978,False,2,0,0,0,2,2,False,0,2,8255.0782,3
1977,True,1,0,0,0,3,3,False,1,2,7458.8323,2
1948,False,0,0,2,1,1,2,True,3,2,2949.8451,1
1948,True,0,1,2,1,1,2,True,3,3,3008.899,1
1949,True,0,0,2,1,0,1,True,1,2,1064.9105,1
1949,True,0,1,2,1,0,1,True,1,2,1397.909,1
1949,False,1,1,3,0,2,1,False,3,2,7286.7116,1
1950,True,0,1,2,1,0,1,True,3,2,2249.4849,1
1951,False,0,1,2,1,0,1,True,3,2,2816.6156,1
1951,True,0,0,2,1,0,1,True,1,3,1037.8077,1
1952,True,1,1,3,0,1,2,True,3,2,7848.3277,1
1953,True,1,0,2,0,2,2,True,3,2,7434.4842,1
1954,False,1,1,3,0,0,1,True,3,2,7212.2675,1
1954,False,1,0,3,0,0,1,False,3,3,4633.1181,1
1954,False,1,0,3,0,0,1,True,3,2,5509.0544,1
1975,False,1,1,0,0,1,2,True,3,2,14432.8683,1
1975,False,1,1,0,0,1,2,False,1,2,7369.667,1
1975,False,1,1,0,0,1,2,False,1,2,7467.1891,1
1975,True,1,1,0,0,1,2,True,3,2,11586.1745,1
1975,True,2,1,0,0,2,2,False,1,3,9450.9354,3
1975,False,2,0,0,0,2,2,False,1,2,9013.9694,3
1974,True,1,1,0,0,1,2,True,3,2,11618.8552,1
1976,True,2,0,0,0,2,3,False,1,2,8360.7689,3
1956,False,3,1,2,0,1,2,True,3,2,18160.3165,1
1957,True,2,1,2,0,1,2,True,3,2,11773.1619,3
1973,False,3,0,0,0,3,4,False,0,1,17568.1755,0
1974,False,2,1,0,0,2,3,True,3,2,26792.3258,3
1966,False,4,0,0,0,4,4,False,1,4,23313.081,0
1966,True,4,1,1,1,4,4,True,0,4,19178.6658,0
1957,True,2,0,2,0,0,2,True,3,3,8624.2381,3
1964,True,2,1,4,4,3,2,True,4,3,14968.9738,3
1964,False,2,0,4,2,3,2,False,0,2,5992.1635,3
1963,False,2,0,4,2,3,3,False,0,3,6945.5091,3
1963,False,2,0,4,2,3,3,False,0,2,6929.0874,3
1963,False,2,1,4,2,3,3,True,2,2,13953.0359,3
1963,False,2,0,4,2,3,3,True,2,3,10797.1343,3
1963,True,2,1,4,2,3,3,True,2,4,11148.2903,3
1962,True,1,1,3,2,1,2,True,0,3,3970.1358,1
1962,False,1,1,4,3,1,2,True,2,2,6036.5248,1
1962,True,2,1,1,0,3,3,True,2,1,15355.2342,3
1962,False,2,0,1,0,3,3,False,0,1,9508.9118,3
1962,True,2,0,1,0,2,2,True,2,1,8150.3541,3
1961,False,1,0,4,3,1,2,True,4,3,7121.5284,1
1961,False,1,1,4,2,1,2,True,2,2,6054.2328,1
1961,True,1,1,4,2,1,2,True,0,2,3760.1811,1
1961,True,2,0,1,0,2,2,True,0,1,6289.71,3
1961,True,2,1,1,0,2,2,True,2,1,10645.8223,3
1967,False,1,1,0,0,2,2,False,0,1,7620.4524,1
1960,True,2,0,1,0,2,2,True,0,1,6275.4638,3
1960,True,2,0,1,0,2,2,True,0,1,6377.4008,3
1959,True,2,0,5,5,4,3,True,4,3,10615.0568,3
1959,True,2,1,5,5,4,3,True,4,3,13846.9315,3
1959,True,2,0,5,5,4,3,True,4,3,10646.9716,3
1958,True,3,1,1,0,2,2,True,2,1,13056.1871,2
1958,False,2,0,1,0,3,3,True,2,1,14849.2462,3
1958,False,2,0,1,0,3,3,False,0,1,9457.8669,3
1958,True,2,1,1,0,3,3,True,2,1,15419.2377,3
1958,False,2,1,1,0,3,3,False,0,1,12336.6772,3
1958,True,2,1,5,4,4,3,False,0,2,5783.5408,3
1970,False,3,0,4,4,4,4,True,0,1,10555.4497,0
1967,False,2,0,5,5,3,3,True,4,3,15350.4041,3
1969,False,4,0,1,0,4,4,False,1,1,18618.6637,0
1966,True,3,1,5,5,4,4,False,0,3,8459.7112,0
1965,True,2,0,3,3,3,3,True,3,1,12809.5732,3
1965,False,2,0,3,3,3,3,False,0,1,7384.7356,3
1965,True,2,0,5,5,3,3,True,4,4,12320.6766,3
1964,True,2,0,3,3,3,3,True,0,2,7148.2917,3
1964,False,2,1,3,3,3,3,True,3,2,20709.2535,3
1964,False,2,0,3,3,3,3,True,3,2,15936.5823,3
1973,False,0,1,0,0,0,0,True,1,2,3145.2627,1
1973,False,1,0,0,0,2,1,False,2,1,5931.748,1
1957,True,2,1,2,0,1,3,True,3,2,13623.2033,3
1957,True,3,1,2,0,2,3,False,2,1,11513.6107,2
1956,True,3,0,2,0,0,2,True,3,2,10692.2253,2
1956,False,3,1,2,0,0,2,False,1,2,8883.6616,1
1956,False,3,1,2,0,0,2,False,1,3,8843.3256,1
1956,True,3,0,2,0,0,2,True,3,2,10597.0803,2
1956,True,2,1,2,0,1,3,True,3,2,13627.7939,3
1956,True,2,1,2,0,1,3,False,1,2,6927.3219,3
1932,True,1,1,3,0,2,3,True,3,3,10372.0846,2
1965,True,3,0,5,5,2,3,True,2,3,7803.4199,2
1965,True,3,1,3,1,3,4,True,2,3,17670.9661,0
1965,False,3,1,4,1,3,4,False,0,4,13197.1696,0
1965,False,3,1,4,1,2,3,True,2,4,13656.5533,2
1965,False,3,0,4,1,2,3,True,2,4,10506.33,2
1965,False,4,1,2,2,3,4,True,2,3,32945.7073,0
1965,False,4,0,3,2,3,4,True,2,5,23688.723,0
1965,True,4,1,1,1,4,4,True,0,4,19166.2874,0
1965,True,4,1,1,1,4,4,True,0,1,19208.358,0
1965,False,4,1,0,0,4,4,False,1,3,30364.5515,0
1964,True,3,1,4,3,2,3,True,2,2,10962.2982,2
1964,True,3,1,4,3,2,3,True,0,3,8454.738,2
1964,False,4,0,3,2,3,4,False,1,4,16751.5263,0
1955,False,3,0,2,0,0,2,False,1,3,6744.4984,1
1955,False,3,0,2,0,0,2,True,3,2,13241.8358,1
1963,True,3,1,4,3,2,3,True,2,2,10966.5806,2
1962,True,3,0,5,4,2,3,True,3,2,10822.2899,2
1962,True,3,1,5,4,2,3,True,3,3,14112.7752,2
1962,True,3,1,5,4,2,3,True,3,4,14161.8566,2
1962,True,3,0,1,2,2,3,True,3,3,14635.9635,2
1962,False,3,1,1,1,2,3,False,1,3,12131.2744,2
1962,False,4,1,1,1,3,4,False,2,4,29927.6559,0
1962,False,4,0,1,1,2,3,False,2,4,15338.6957,2
1962,True,4,1,1,3,3,4,False,2,3,23992.3675,0
1961,True,2,1,5,4,2,3,True,3,3,11437.1556,3
1961,True,3,1,5,4,2,3,True,3,3,14099.571,2
1961,True,3,1,4,3,1,3,True,3,3,13361.8413,2
1961,False,4,1,1,2,3,4,False,2,3,30018.2029,0
1961,False,4,1,1,3,3,4,True,3,3,49702.4244,0
1961,True,4,0,1,1,3,4,False,2,4,18377.3712,0
1955,False,3,1,2,0,0,2,True,3,2,17188.17,1
1955,True,2,0,2,0,1,3,False,1,3,5383.3056,3
1935,False,4,1,2,4,4,4,False,2,3,23782.6243,0
1935,False,4,1,2,2,4,4,False,2,3,23683.8359,0
1936,True,1,0,3,0,2,3,False,1,2,4135.8015,2
1936,False,1,0,3,0,2,3,True,3,2,9976.4146,2
1936,True,1,1,2,0,4,4,True,3,2,14527.9327,0
1960,False,3,0,4,3,1,3,False,1,2,6597.9273,2
1960,True,3,1,4,3,1,3,True,3,3,13364.814,2
1960,True,4,0,3,3,2,3,False,2,4,10517.4085,2
1960,False,4,1,5,4,1,3,True,3,3,21633.4053,2
1960,True,4,0,4,3,3,4,True,0,3,13615.9052,0
1954,True,2,1,3,0,0,2,True,3,2,10506.8107,3
1953,True,2,1,3,0,4,4,True,3,2,18951.0189,0
1953,False,2,0,3,0,4,4,False,1,2,9311.145,0
1953,False,2,0,3,0,4,4,False,1,2,9300.4075,0
1952,True,1,0,3,0,2,3,True,3,2,8020.6428,2
1951,True,1,0,3,0,2,3,True,3,2,8006.629,2
1951,False,1,1,3,0,2,3,False,1,3,6615.172,1
1951,True,1,0,3,0,2,3,False,1,2,4006.7441,2
1951,False,1,0,4,0,2,3,True,3,2,9384.4508,2
1950,True,1,0,4,0,2,3,True,3,2,7523.9507,2
1950,False,1,0,4,0,2,3,True,3,2,9412.6406,2
1949,True,1,0,4,0,1,3,True,3,2,6550.4997,2
1949,True,1,1,4,0,1,3,True,3,2,8538.8729,2
1949,False,1,1,4,0,1,3,True,3,2,10688.2267,2
1964,True,2,0,4,4,3,3,True,0,2,6603.1463,3
1964,True,2,1,4,4,3,3,True,4,3,17182.1481,3
1963,True,2,1,3,2,3,3,True,3,2,16619.5303,3
1963,False,2,0,0,0,3,3,False,3,1,21431.8838,3
1962,True,2,0,1,0,2,2,True,3,1,11347.8645,3
1966,False,4,1,0,0,4,4,True,1,7,36498.5217,0
1960,True,2,1,1,0,2,2,True,3,1,14760.8033,3
1959,True,3,0,1,0,3,3,True,3,1,20124.4823,2
1965,True,3,0,5,5,3,3,True,1,4,8272.0313,2
1965,True,3,1,5,5,3,3,True,1,4,10705.6542,2
1965,True,3,1,5,5,3,3,True,1,4,10839.0272,2
1959,True,3,1,1,0,3,3,True,3,6,26067.8353,2
1963,False,2,0,0,0,3,3,False,3,2,21453.9791,3
1962,True,2,1,5,4,3,3,True,3,2,14354.4205,3
1962,True,2,0,5,4,2,2,True,3,3,7642.3163,3
1961,True,2,1,5,4,2,2,True,4,3,11102.0293,3
1957,False,2,0,1,0,2,2,True,3,1,14191.7752,3
1957,True,2,1,1,0,2,2,True,3,1,14737.8646,3
1960,True,2,0,3,2,2,2,True,0,3,4949.4814,3
1960,True,2,0,5,4,2,2,False,3,3,6317.5869,3
1956,True,3,1,1,0,2,2,False,0,1,8360.8903,1
1976,True,1,0,0,0,1,2,True,3,2,8962.3709,1
1976,False,1,1,0,0,1,2,False,0,2,6654.9677,1
1975,False,1,0,0,0,1,2,False,0,2,5198.957,1
1976,True,1,0,0,0,1,2,True,3,2,8978.5684,1
1980,False,1,1,0,0,1,2,False,0,2,6772.6139,1
1980,True,1,1,0,0,1,2,True,3,2,11589.6784,1
1980,False,1,1,0,0,1,2,True,3,2,14530.3544,1
1980,True,1,0,0,0,1,2,False,0,2,4053.6298,1
1980,True,1,0,0,0,1,2,True,3,2,8938.8046,1
1946,False,0,0,5,0,1,2,False,0,2,1156.5614,1
1978,False,1,1,0,0,0,1,False,3,2,8829.0001,1
1978,True,1,1,0,0,1,2,True,3,2,11679.9628,1
1938,False,1,0,2,0,2,1,False,0,3,3243.5947,1
1977,False,1,1,0,0,0,1,False,3,2,8849.443,1
1977,False,1,1,0,0,0,1,False,3,2,8903.5687,1
1939,False,1,0,2,0,2,1,False,3,2,5990.8472,1
1940,False,1,1,2,0,3,4,True,3,2,20832.4923,0
1940,True,1,1,2,0,3,4,True,3,2,16719.5575,0
1941,False,1,1,2,0,3,4,False,0,3,9593.7446,0
1943,True,1,1,2,0,3,4,False,0,2,7746.388,0
1976,False,1,1,0,0,2,2,False,1,1,8424.3604,1
1976,False,1,0,0,0,2,2,True,3,1,12747.3417,1
1975,False,1,1,0,0,1,2,True,3,2,14450.7732,1
1975,False,1,1,0,0,2,2,False,1,1,8375.2031,1
1974,False,1,0,0,0,2,2,False,1,1,6461.8443,1
1972,False,2,1,0,0,2,2,True,3,2,23150.1551,3
1968,False,3,1,0,0,3,4,True,1,1,30087.5217,0
1967,False,4,0,0,0,3,4,True,1,3,32327.8543,0
1971,True,4,0,5,5,0,4,True,0,4,8435.4744,0
1958,True,4,1,2,2,2,3,True,0,2,13494.0736,2
1958,False,4,1,1,1,2,3,False,0,3,15410.8452,2
1958,False,4,0,2,2,2,3,False,0,4,10748.2405,2
1980,False,0,0,0,0,0,0,False,0,2,1817.802,1
1980,False,0,1,0,0,0,0,False,0,2,2372.284,1
1980,False,0,0,0,0,0,0,True,1,2,2417.1546,1
1979,False,1,0,0,0,2,1,False,2,1,5898.0161,1
1972,True,0,0,0,0,0,0,True,1,2,1919.5546,1
1972,False,0,1,0,0,0,0,False,0,2,2357.8318,1
1973,True,1,0,1,1,3,2,True,1,1,5643.6557,1
1973,True,1,1,1,1,3,2,True,1,1,7279.0822,1
1972,False,1,1,0,0,1,0,False,1,1,6776.15,1
1972,False,1,1,0,0,1,0,False,2,1,8133.5311,1
1975,True,1,0,3,3,2,1,True,0,1,2727.771,1
1974,False,1,0,3,3,2,1,True,1,1,3737.6323,1
1954,True,0,1,3,0,0,1,False,0,2,1073.6731,1
1954,True,1,1,1,0,1,1,True,2,1,5153.8985,1
1954,False,1,1,1,0,1,1,False,3,1,7382.7399,1
1954,True,1,0,1,0,2,1,True,1,1,3849.8686,1
1955,False,0,1,3,0,0,1,False,1,2,1452.7001,1
1955,False,0,1,3,0,0,1,False,0,2,1303.6105,1
1955,False,0,1,3,0,0,1,False,1,2,1496.3585,1
1955,False,0,0,3,0,0,1,True,1,2,1393.5115,1
1956,False,0,0,3,0,0,1,True,1,3,1306.1641,1
1956,False,0,0,3,0,0,1,False,0,2,1038.9624,1
1956,False,0,1,3,0,0,1,True,1,2,1708.4649,1
1956,False,0,0,3,0,0,1,False,1,2,1126.4278,1
1956,True,1,1,2,0,1,2,False,0,3,3913.1264,1
1957,True,0,1,2,1,0,1,True,0,2,1191.2733,1
1957,False,0,0,2,1,0,1,True,1,3,1369.9099,1
1957,True,0,0,2,1,0,1,True,0,2,976.847,1
1957,True,0,0,2,1,0,1,True,1,2,1049.6498,1
1957,True,1,0,2,0,1,2,False,0,3,3010.8576,1
1958,True,1,1,1,0,2,1,False,0,1,3762.3862,1
1958,False,1,1,2,0,2,1,False,0,1,4308.4642,1
1959,False,1,0,2,0,2,1,True,1,1,4320.1735,1
1959,False,1,1,2,0,2,1,True,1,1,5617.4021,1
1970,True,1,1,1,1,3,2,True,0,1,6577.6188,1
1918,False,1,1,2,0,1,2,True,2,2,7592.704,1
1968,True,1,1,4,4,1,2,True,4,3,7495.7365,1
1968,True,2,1,2,2,3,2,True,2,1,11088.6213,3
1967,False,1,1,2,2,3,2,False,0,1,6323.6383,1
1967,True,1,0,2,2,3,2,True,2,1,6074.1553,1
1969,True,2,0,5,5,4,3,True,0,2,5287.0635,3
1969,True,2,0,5,5,4,3,True,0,2,5320.9891,3
1965,False,1,0,0,0,3,3,False,0,1,8566.1336,1
1965,False,1,0,3,3,3,2,True,2,2,7081.3766,1
1965,True,1,1,3,3,3,2,False,0,2,4762.4876,1
1965,True,1,1,3,3,3,2,True,4,3,11410.2096,1
1965,True,1,1,3,3,3,2,True,4,3,11448.7807,1
1965,True,1,1,4,4,3,2,True,2,1,6890.007,1
1965,True,2,0,0,0,4,3,True,2,1,12895.4072,3
1965,False,2,0,0,0,4,3,False,0,1,10324.3893,3
1967,False,0,1,3,3,0,0,True,0,1,1709.2034,1
1926,False,0,1,2,0,1,0,False,2,1,2385.217,1
1966,True,0,0,4,4,0,0,True,0,2,1095.0792,1
1966,True,0,0,1,1,1,0,True,2,1,1650.6877,1
1966,True,1,1,1,1,3,2,True,0,2,6588.54,1
1966,True,1,1,1,1,3,2,True,0,2,6620.7232,1
1966,True,1,1,1,1,3,2,True,0,2,6668.8812,1
1965,False,0,1,4,3,0,0,True,0,2,1694.7104,1
1965,True,1,0,1,1,3,2,True,0,2,5128.6998,1
1972,True,2,0,0,0,2,2,True,3,2,14273.4889,3
1971,False,4,1,0,0,0,4,False,4,4,42392.8801,0
1971,False,4,1,0,0,0,4,True,0,4,25496.8125,0
1953,True,2,1,4,3,2,3,True,4,1,13736.5568,3
1953,False,2,0,4,3,2,3,True,4,1,13208.8686,3
1958,True,4,1,2,2,3,4,True,0,5,20174.2416,0
1957,True,3,1,2,4,2,3,True,3,3,17389.353,2
1957,False,4,1,2,2,2,3,False,0,2,13996.3708,2
1956,False,4,1,2,2,2,3,True,3,4,30361.9891,2
1956,True,4,1,2,2,2,3,True,3,4,24318.2728,2
1956,False,4,1,3,3,1,3,False,3,4,20690.7233,2
1956,False,4,0,2,2,1,3,False,0,3,9437.3382,2
1956,False,4,1,3,3,2,3,False,0,5,13126.5014,2
1955,True,3,1,2,1,1,3,True,4,2,16911.8438,2
1955,True,3,0,2,2,1,3,False,2,4,7050.7152,2
1955,True,4,1,3,3,1,3,True,0,3,10961.4518,2
1944,False,2,0,5,1,1,3,True,4,2,10765.7511,3
1944,False,3,0,2,4,4,4,False,2,4,13059.7908,0
1944,False,4,1,3,4,3,4,False,3,4,35471.8619,0
1945,True,2,0,5,1,1,3,True,4,2,8609.6972,3
1945,False,3,0,5,0,2,3,True,4,2,16593.1,2
1945,True,3,1,2,2,3,4,False,2,4,15733.3905,0
1945,False,4,1,4,4,2,3,False,3,4,22105.1133,2
1945,True,4,1,4,4,3,4,True,0,3,17678.7037,0
1946,True,4,1,4,4,3,4,True,4,4,35461.5475,0
1954,True,4,0,3,3,1,3,True,0,4,8490.2605,2
1953,False,3,0,3,3,3,4,False,2,3,14179.0182,0
1953,True,4,1,2,4,2,3,False,4,2,22389.5514,2
1953,True,4,0,0,0,3,4,True,0,3,23549.0109,0
1952,True,3,0,4,1,2,3,True,4,2,13091.058,2
1952,True,3,0,4,1,2,3,True,2,2,8422.8375,2
1952,False,4,0,4,4,2,3,True,4,3,22664.5721,2
1951,False,4,0,4,4,1,3,False,4,3,16491.2071,2
1951,False,4,0,4,4,1,3,False,4,3,16560.9029,2
1950,False,3,1,4,1,1,4,True,4,3,22223.4438,0
1950,False,4,1,4,4,1,4,True,4,2,30934.281,0
1949,True,3,0,5,1,1,4,False,3,3,9552.7147,0
1949,True,3,0,5,1,1,4,True,4,3,12705.635,0
1949,True,4,1,4,5,1,4,True,4,3,24829.1362,0
1948,True,3,0,4,1,0,2,True,4,4,9418.545,2
1948,True,4,0,4,5,1,4,True,0,4,9434.632,0
1948,False,4,1,5,5,1,4,False,4,4,23983.0318,0
1947,False,3,1,5,0,0,2,False,3,2,11694.8371,1
1947,True,3,1,3,3,1,4,False,3,4,14240.7285,0
1947,False,4,1,4,4,0,3,False,4,3,20454.18,2
1975,False,2,0,0,0,3,3,False,2,3,15574.8849,3
1975,False,2,1,0,0,3,3,True,4,2,37091.3783,3
1976,False,2,0,0,0,3,3,False,2,4,15556.4523,3
1976,False,2,0,0,0,3,3,False,4,3,23758.9405,3
1976,True,2,1,0,0,3,3,True,4,3,29769.5971,3
1976,False,3,1,0,0,3,3,False,4,2,37966.9272,2
1975,False,2,0,0,0,3,3,False,4,3,23850.899,3
1974,False,2,1,0,0,3,3,True,4,4,37155.3677,3
1975,True,3,0,0,0,3,3,True,4,3,28087.0605,2
1975,True,3,1,0,0,3,3,True,4,2,36445.9912,2
1974,False,3,0,0,0,3,3,True,4,3,35058.1586,2
1973,True,3,0,0,0,3,3,False,4,3,23342.4578,2
1973,False,4,0,0,0,2,4,True,4,3,47027.4248,0
1973,False,4,0,0,0,2,4,True,4,3,47089.8122,0
1973,True,4,0,4,5,1,4,True,0,4,9580.9209,0
1972,False,3,1,0,0,1,4,True,4,3,38366.1084,0
1972,False,3,1,0,1,1,4,False,4,3,29095.8001,0
1971,True,3,1,0,0,3,3,True,4,4,36599.3025,2
1972,False,4,0,0,0,0,3,False,4,4,27217.3501,2
1970,False,3,0,0,0,0,3,True,4,5,23363.1844,2
1970,False,4,1,0,0,1,4,False,4,4,44578.6114,0
1970,False,4,1,5,5,1,4,True,0,4,14361.368,0
1971,False,4,1,0,1,1,4,False,4,4,40579.4705,0
1948,True,1,0,4,0,1,3,True,3,2,6504.2324,2
1948,True,1,1,4,0,1,3,True,3,2,8563.0254,2
1947,False,1,0,4,0,1,3,True,3,2,8157.0131,2
1937,True,1,0,4,0,1,3,True,3,2,6549.7359,2
1937,False,1,1,3,0,4,4,True,4,2,18792.5096,0
1937,False,1,1,3,0,4,4,True,4,2,18818.7298,0
1939,True,2,1,3,0,4,4,True,4,2,21078.5133,0
1939,False,2,1,3,0,4,4,True,4,2,26384.3887,0
1939,True,2,1,3,0,4,4,True,4,2,21140.2374,0
1939,False,2,0,3,0,4,4,True,4,3,20238.6057,0
1940,True,2,0,3,0,3,4,True,4,2,18747.5682,0
1940,False,2,0,3,0,3,4,False,1,2,10751.0566,0
1940,False,2,0,3,0,3,4,False,1,2,10678.5864,0
1940,False,2,0,3,0,3,4,False,1,2,10783.3347,0
1941,False,1,0,4,0,1,3,False,1,2,4204.0392,1
1941,False,1,0,3,0,3,4,True,4,2,16652.3674,0
1941,False,1,1,3,0,3,4,False,1,2,9886.2704,0
1941,False,1,0,3,0,3,4,False,1,2,7639.5201,0
1941,True,1,0,3,0,3,4,True,4,2,13362.1415,0
1941,False,1,0,3,0,3,4,False,1,2,7659.5323,0
1941,True,1,1,4,0,3,4,True,4,2,16207.8407,0
1942,True,1,1,4,0,3,4,True,4,2,16274.3312,0
1942,False,1,1,4,0,3,4,True,4,2,20294.7463,0
1942,False,1,0,4,0,3,4,False,1,2,7063.3683,0
1943,False,2,0,4,0,3,4,False,1,2,10004.1844,0
1944,False,1,0,4,0,1,3,False,1,2,4121.2677,1
1944,True,1,1,5,0,0,1,False,1,2,2553.4496,1
1947,False,1,1,4,0,1,3,True,4,2,11806.9793,2
1947,False,1,0,4,0,1,3,True,4,2,9124.8252,2
1947,False,1,0,4,0,1,3,False,1,2,4217.7154,1
1945,False,0,0,5,0,0,1,False,1,3,1003.3619,1
1945,True,1,1,5,0,0,2,True,4,3,7289.8105,1
1945,True,1,0,5,0,0,2,True,4,3,5614.8921,1
1945,False,1,0,5,0,0,2,False,1,3,3208.773,1
1946,True,1,1,5,0,1,3,True,4,4,8805.2875,2
1946,True,1,0,5,0,1,3,False,2,4,3700.964,2
1946,False,2,1,5,0,3,4,True,4,3,26330.1264,0
1947,True,1,0,2,1,1,3,True,4,2,7511.5599,2
1947,False,2,1,2,1,3,4,True,4,1,29512.3058,0
1947,False,2,0,2,1,3,4,False,2,1,12257.1509,0
1947,True,2,1,2,1,3,4,True,4,1,23518.7664,0
1948,True,1,0,2,1,1,3,True,2,2,4959.7251,2
1948,True,2,0,2,1,2,3,True,4,2,12038.1937,3
1948,False,2,0,2,1,2,3,True,4,2,15116.6123,3
1949,True,1,1,2,1,0,2,True,2,3,5293.0597,1
1949,True,1,0,2,1,0,2,True,2,2,4071.7685,1
1949,True,1,0,2,1,0,2,True,4,3,6278.1701,1
1949,True,2,0,2,1,2,3,True,4,2,12129.7767,3
1949,True,2,1,2,1,2,3,True,4,2,15770.1269,3
1949,True,2,1,5,1,2,3,True,4,2,12807.5712,3
1950,True,2,0,4,2,2,3,True,4,1,10558.3763,3
1950,True,2,0,4,2,2,3,True,4,1,10530.5763,3
1950,False,2,1,4,2,2,3,True,4,1,17179.281,3
1951,False,2,0,2,1,1,3,False,2,2,7197.9511,3
1951,True,2,1,2,1,2,3,True,4,1,15721.1036,3
1951,False,2,0,2,1,2,3,True,4,2,15104.4896,3
1951,True,2,1,2,1,2,3,True,4,2,15743.9968,3
1952,False,2,1,2,1,1,3,True,4,2,17229.8069,3
1953,False,2,1,3,1,1,3,True,4,3,16120.1355,3
1969,True,2,1,5,5,4,3,True,2,2,9033.8067,3
1968,True,3,1,0,0,3,4,False,0,1,18271.1744,0
1967,False,3,0,0,0,3,4,True,1,2,23161.0501,0
1968,True,4,1,2,1,4,4,True,1,3,19291.7388,0
1968,False,4,0,1,0,4,4,False,0,2,16866.2946,0
1968,False,4,0,1,0,4,4,False,0,1,16869.8474,0
1979,True,1,0,0,0,2,2,True,3,1,10122.9447,1
1978,True,1,1,0,0,3,3,False,1,2,9725.868,2
1978,True,1,0,0,0,2,2,True,3,1,10192.7453,1
1978,True,2,0,0,0,2,2,False,1,2,7272.15,3
1978,True,2,1,0,0,2,2,True,3,2,18518.8756,3
1946,False,1,0,2,0,2,1,False,3,2,6006.1144,1
1947,False,0,1,4,0,1,2,False,1,2,1885.4359,1
1948,False,0,1,2,1,0,1,True,3,2,2806.5949,1
1977,False,1,1,0,0,3,3,False,3,3,19954.9253,1
1977,True,1,0,0,0,2,2,True,3,1,10258.7148,1
1977,False,1,0,0,0,2,2,True,3,2,12794.8869,1
1977,False,2,1,0,0,2,2,False,1,2,11813.0128,3
1976,True,2,1,0,0,2,2,False,1,2,9453.498,3
1949,True,0,0,2,1,0,1,False,1,2,864.5819,1
1949,False,0,1,2,1,0,1,True,3,2,2833.824,1
1951,True,0,0,2,1,0,1,True,3,3,1724.212,1
1953,True,1,1,2,0,2,2,True,3,2,9675.3708,1
1954,False,1,1,3,0,0,1,False,1,2,3757.2123,1
1954,False,1,0,3,0,0,1,False,3,2,4635.5868,1
1955,False,3,0,2,0,2,2,False,1,2,8082.6354,1
1955,False,3,0,2,0,2,2,True,3,2,15991.4121,1
1955,True,3,0,2,0,2,2,True,3,2,12842.3736,2
1955,True,3,1,2,0,2,2,True,3,2,16619.0125,2
1955,False,3,0,2,0,2,2,False,1,2,8082.5,1
1975,True,1,0,0,0,1,2,True,3,2,8955.4198,1
1975,True,1,1,0,0,1,2,True,3,2,11671.7093,1
1975,False,1,0,0,0,1,2,False,1,2,5625.1716,1
1975,True,2,0,0,0,2,2,True,3,2,14316.1067,3
1975,False,2,1,0,0,2,2,True,3,2,23220.0673,3
1974,False,1,1,0,0,1,2,False,1,3,7378.3325,1
1974,True,1,0,0,0,1,2,True,3,2,8968.3,1
1973,True,2,0,0,0,2,2,True,3,2,14245.8687,3
1976,False,2,1,0,0,2,3,False,1,3,13677.5743,3
1976,True,2,1,0,0,2,3,False,1,2,10896.7637,3
1956,False,3,1,2,0,1,2,True,3,3,18126.1549,1
1976,True,2,0,0,0,2,3,True,3,2,16463.6519,3
1957,True,2,1,2,0,1,2,True,3,2,11814.8251,3
1958,False,3,0,1,1,3,4,True,2,2,19829.7397,0
1959,False,3,0,1,1,3,4,True,2,3,19858.9659,0
1966,False,4,1,0,0,4,4,False,1,3,30429.9071,0
1957,True,2,0,2,0,0,2,True,3,2,8630.3003,3
1964,True,2,1,4,4,3,2,True,2,2,9705.2408,3
1964,False,2,0,4,4,3,2,False,0,2,5978.0514,3
